Test ID:,Ver:,fs:,Room:,Room Config:,Channel:,Freq band:,Centre freq:,DRR:,DRR Mean (Ch):,T60:,T60 Mean (Ch):,FB DRR :,FB DRR Mean (Ch):,FB T60:,FB T60 Mean (Ch):,Filename
299,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,29,0.000000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
300,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
301,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
302,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,2,0.000000,0.000000,0.000000,1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
303,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
304,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
305,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,5,0.000000,0.000000,0.000000,1.470000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
306,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
307,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
308,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,8,0.000000,0.000000,0.000000,1.040000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
309,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
310,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
311,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,11,0.000000,0.000000,0.000000,1.270000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
312,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
313,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
314,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,14,0.000000,0.000000,0.000000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
315,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
316,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
317,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,17,0.000000,0.000000,0.000000,1.080000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
318,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
319,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
320,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,20,0.000000,0.000000,0.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
321,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
322,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
323,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,23,0.000000,0.000000,0.000000,0.840000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
324,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
325,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
326,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,26,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
327,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
328,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
329,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,29,0.000000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
330,1,16000,r1_rir_bformat_4,dixon-studio-theatre-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
331,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
332,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,2,0.000000,0.000000,0.000000,1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
333,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
334,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
335,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,5,0.000000,0.000000,0.000000,1.410000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
336,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
337,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
338,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,8,0.000000,0.000000,0.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
339,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
340,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
341,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,11,0.000000,0.000000,0.000000,1.120000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
342,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
343,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
344,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,14,0.000000,0.000000,0.000000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
345,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
346,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
347,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,17,0.000000,0.000000,0.000000,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
348,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
349,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
350,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,20,0.000000,0.000000,0.000000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
351,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
352,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
353,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,23,0.000000,0.000000,0.000000,0.840000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
354,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
355,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
356,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,26,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
357,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
358,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
359,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,29,0.000000,0.000000,0.000000,0.370000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
360,1,16000,r3_rir_bformat_2,dixon-studio-theatre-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r3_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
361,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
362,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,2,0.000000,0.000000,0.000000,1.010000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
363,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
364,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
365,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,5,0.000000,0.000000,0.000000,0.920000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
366,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
367,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
368,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,8,0.000000,0.000000,0.000000,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
369,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
370,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
371,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,11,0.000000,0.000000,0.000000,1.130000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
372,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
373,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
374,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,14,0.000000,0.000000,0.000000,1.080000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
375,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
376,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
377,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,17,0.000000,0.000000,0.000000,1.060000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
378,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
379,1,16000,r4_rir_bformat_2,dixon-studio-theatre-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r4_rir_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
